data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,4,177301836,1.300,1,16729162
2023,16,177301836,5.000,1,16729163
2023,1,180965139,1.300,1,17240888
2023,4,180965139,40.200,1,17240889
2023,4,180965048,1.000,1,17240858
2023,17,180965048,1.000,11,17240859
2023,1,180965432,0.010,1,17240941
2023,16,180965420,0.300,1,17240936
2023,2,180965227,2.300,1,17240908
2023,4,180965227,3.600,1,17240909
2023,16,180965227,50.400,1,17240910
2023,1,172923304,0.300,1,16152090
2023,5,172922768,0.100,1,16152061
2023,1,172922910,15.800,1,16152071
2023,16,172923293,2.000,9,16152088
2023,8,180965541,1.000,1,17240962
2023,5,180965426,6.000,1,17240939
2023,1,180965545,20.400,1,17240963
2023,4,180965578,1.500,1,17240971
2023,8,180965491,1.000,9,17240950
2023,16,180965534,1.000,9,17240960
2023,4,180965547,1.000,9,17240964
2023,1,180965613,13.400,1,17240984
2023,2,180965612,24.200,1,17240983
2023,16,172923640,2.500,1,16152108
2023,1,180965643,2.000,1,17240987
2023,5,180965790,1.000,1,17240999
2023,5,180965672,1.000,11,17240990
2023,1,180965756,2.500,1,17240995
2023,4,180965757,2.000,9,17240996
2023,4,182145053,0.001,7,17415692
2023,4,182145053,0.042,1,17415693
2023,2,180966133,12.500,1,17241033
2023,16,180966133,2.000,1,17241034
2023,1,180966143,1.000,1,17241035
2023,1,180966384,22.800,1,17241052
2023,4,180966384,16.800,1,17241053
2023,5,180966384,2.500,1,17241054
2023,4,180966429,6.000,1,17241058
2023,8,180966572,1.000,1,17241084
2023,16,180967272,0.800,1,17241175
2023,8,180967475,0.400,1,17241189
2023,4,180967286,356.600,1,17241177
2023,1,180967433,1.000,9,17241184
2023,1,180967486,4.000,9,17241190
2023,1,180967699,2.000,1,17241199
2023,4,180967734,6.000,9,17241200
2023,1,180967861,1.000,9,17241223
2023,2,182145021,25.400,1,17415675
2023,4,182145021,2.100,1,17415676
2023,4,180968014,3.000,9,17241253
2023,2,182144948,16.400,1,17415651
2023,1,180968059,3.800,1,17241258
2023,5,180968059,6.700,1,17241259
2023,16,180968059,1.500,1,17241260
2023,1,180968273,0.300,1,17241278
2023,4,180968273,5.600,1,17241279
2023,4,180968214,0.100,1,17241275
2023,4,180968312,0.020,1,17241280
2023,1,180968576,7.200,1,17241296
2023,5,180968576,61.000,1,17241297
2023,12,180968483,0.100,1,17241288
2023,1,180968490,0.200,1,17241291
2023,8,180968490,0.400,1,17241292
2023,17,180968702,1.000,9,17241302
2023,1,180968843,1.100,1,17241315
2023,2,180968843,1.000,1,17241316
2023,4,180968713,0.200,1,17241303
2023,12,180968713,0.100,1,17241304
2023,16,180968713,1.000,11,17241305
2023,1,180968828,31.000,1,17241312
2023,2,180968828,9.000,1,17241313
2023,16,180968828,4.000,1,17241314
2023,1,180969145,1.000,11,17241369
2023,1,180969110,6.000,1,17241363
2023,4,180969149,10.000,9,17241370
2023,8,180969149,33.000,1,17241371
2023,1,182145006,6.600,1,17415669
2023,8,182145006,1.000,1,17415670
2023,16,182145006,6.000,1,17415671
2023,4,180969342,0.010,1,17241395
2023,1,182145035,5.500,1,17415679
2023,4,180969388,1.000,9,17241400
2023,4,180969489,1.000,11,17241413
2023,5,180969681,1.000,3,17241433
2023,1,180969555,1.200,1,17241417
2023,1,182145018,1.000,11,17415672
2023,8,182145018,18.000,9,17415673
2023,8,182145018,1.000,11,17415674
2023,5,180970190,472.000,1,17241530
2023,16,182144987,1.400,1,17415666
2023,4,180970158,0.100,1,17241524
2023,2,182145039,0.200,1,17415682
2023,4,182145039,1.200,1,17415683
2023,16,182145039,13.500,1,17415684
2023,16,182145052,1.200,1,17415691
2023,1,182145164,3.000,1,17415734
2023,2,182145090,1.000,11,17415702
2023,2,180971135,1.000,11,17241652
2023,1,182145183,2.500,1,17415744
2023,1,180971684,51.000,1,17241702
2023,5,180971684,1360.000,1,17241703
2023,1,182145102,19.000,1,17415708
2023,5,182145084,108.000,1,17415701
2023,1,180972054,0.800,1,17241738
2023,1,180972268,0.900,1,17241762
2023,1,182145155,5.600,1,17415730
2023,2,182145155,2.900,1,17415731
2023,4,182145155,130.000,1,17415732
2023,1,182145224,2.900,1,17415757
2023,8,182145224,9.300,1,17415758
2023,1,180972513,0.500,1,17241800
2023,4,180972513,2.000,1,17241801
2023,16,182145306,0.300,1,17415767
2023,17,182145342,2.000,9,17415774
2023,1,182145327,1.000,9,17415771
2023,16,182145441,6.000,9,17415790
2023,4,180973627,25.000,9,17241875
2023,8,180973586,1.000,11,17241873
2023,4,182145489,1.000,1,17415802
2023,12,182145489,1.000,1,17415803
2023,1,182145573,3.000,9,17415827
2023,16,180974109,1.000,11,17241915
2023,1,180974327,0.200,1,17241935
2023,4,180974327,0.100,1,17241936
2023,5,179049839,1.000,11,16971507
2023,12,177294975,1.000,1,16728122
2023,12,165256915,1.000,1,15041321
2023,17,165256915,6.000,9,15041322
2023,5,169019412,1.000,1,15592605
2023,5,163799928,0.990,3,14848371
2023,5,169019445,0.010,7,15592617
2023,2,167894747,0.001,1,15426415
2023,12,172882816,1.000,1,16149041
2023,5,165256430,11.600,1,15041243
2023,17,167894637,0.250,1,15426385
2023,16,165256357,10.000,9,15041234
2023,12,165256457,3.000,1,15041245
2023,12,174359317,0.001,1,16347470
2023,11,169019434,1.000,9,15592614
2023,12,169019460,3.500,1,15592622
2023,12,165256380,0.100,1,15041236
2023,17,165256388,2.000,1,15041238
2023,12,166765638,1.000,9,15268670
2023,16,165256463,0.010,7,15041246
2023,16,165256495,0.010,7,15041251
2023,12,165257211,1.000,1,15041344
2023,4,169856655,0.400,1,15726239
2023,4,169019463,3.500,1,15592625
2023,12,169019492,0.001,1,15592635
2023,17,166765686,3.000,1,15268686
2023,12,169019545,0.010,7,15592649
2023,12,166765689,3.200,1,15268687
2023,5,166765700,1.010,1,15268689
2023,12,182142644,10.000,1,17415181
2023,4,169019522,3.500,1,15592647
2023,12,166765733,0.001,1,15268691
2023,12,166765764,0.010,1,15268696
2023,16,167894687,0.010,7,15426403
2023,4,166765784,1.000,1,15268700
2023,4,166765797,1.000,1,15268705
2023,4,166765804,1.000,1,15268707
2023,5,166765809,0.001,1,15268709
2023,12,167894914,2.000,1,15426454
2023,17,166765849,0.100,1,15268716
2023,12,167895085,0.010,1,15426472
2023,12,167894703,0.010,1,15426406
2023,15,167894703,2.000,9,15426407
2023,12,167894707,0.100,1,15426408
2023,12,174359169,0.110,1,16347452
2023,12,167894765,0.001,1,15426417
2023,12,177295112,0.001,1,16728132
2023,4,174359235,1.000,1,16347459
2023,5,174359235,1.000,1,16347460
2023,8,167894807,1.000,9,15426428
2023,12,177295313,1.000,9,16728157
2023,12,169019592,2.000,1,15592664
2023,16,169019640,0.010,7,15592671
2023,12,167894841,0.500,1,15426436
2023,12,169019665,1.500,1,15592674
2023,12,169019620,1.500,1,15592668
2023,12,172882658,2.000,1,16149022
2023,16,169019673,0.010,7,15592676
2023,17,169019708,0.001,1,15592692
2023,2,169019867,7.300,1,15592735
2023,5,169019867,29.680,1,15592736
2023,16,169019888,0.010,7,15592742
2023,12,169019922,1.000,3,15592745
2023,12,172882787,0.200,1,16149035
2023,4,177295158,1.000,1,16728138
2023,12,177295158,1.000,1,16728139
2023,12,169856920,5.010,1,15726297
2023,12,169856814,2.000,1,15726272
2023,16,169856814,5.000,9,15726273
2023,12,169856780,72.500,1,15726259
2023,12,171581626,2.000,9,15961661
2023,12,169856935,0.500,1,15726298
2023,12,169856827,3.000,1,15726276
2023,12,177295157,4.000,1,16728137
2023,12,177295176,4.800,1,16728144
2023,4,169857024,1.000,7,15726325
2023,12,169857024,1.000,1,15726326
2023,12,177295217,0.100,1,16728150
2023,12,177295239,1.000,1,16728153
2023,12,177295915,0.001,1,16728231
2023,16,177295975,2.000,9,16728236
2023,17,177295134,8.000,9,16728135
2023,12,177295164,0.001,1,16728141
2023,1,177296212,11.390,1,16728255
2023,2,177296212,7.850,1,16728256
2023,7,169856798,1.000,9,15726264
2023,12,169856798,2.500,1,15726265
2023,12,177295149,4.000,1,16728136
2023,4,171581578,1.000,1,15961649
2023,5,171581697,2.000,1,15961673
2023,12,171581756,0.010,1,15961677
2023,12,171581549,0.100,1,15961643
2023,12,177295175,0.001,1,16728143
2023,12,171581625,8.000,1,15961660
2023,12,172882857,0.100,1,16149056
2023,4,174359323,0.500,1,16347471
2023,12,174359323,5.000,1,16347472
2023,12,182142735,1.000,1,17415200
2023,5,172882832,1.500,3,16149048
2023,12,172882737,1.000,1,16149031
2023,12,172882758,2.500,1,16149033
2023,4,182142756,6.390,1,17415205
2023,17,174359313,3.000,9,16347469
2023,5,174359379,25.000,1,16347490
2023,12,174359379,18.200,1,16347491
2023,17,174359379,1.000,9,16347492
2023,8,172882714,2.000,9,16149027
2023,12,176239711,9.000,1,16588079
2023,5,177295204,5.000,4,16728148
2023,4,172882847,0.001,1,16149052
2023,12,172882847,0.001,1,16149053
2023,12,174359300,2.000,1,16347466
2023,5,172882850,2.000,1,16149055
2023,12,174359355,1.500,1,16347482
2023,17,174359368,1.000,9,16347487
2023,16,174359351,0.010,7,16347480
2023,17,174359440,1.000,9,16347511
2023,8,179059113,213.000,9,16973261
2023,12,174359427,5.000,1,16347507
2023,12,174359398,6.000,1,16347497
2023,12,176239964,1.000,1,16588130
2023,17,174359354,1.000,9,16347481
2023,12,174359458,3.000,1,16347519
2023,17,177295324,2.000,9,16728158
2023,12,176239770,0.100,1,16588096
2023,12,176239911,0.100,1,16588123
2023,12,176239943,2.900,1,16588128
2023,17,176239990,0.100,1,16588136
2023,12,176239818,0.010,1,16588101
2023,12,176239834,3.500,1,16588103
2023,12,176239866,1.500,1,16588111
2023,5,176239908,1.000,1,16588122
2023,4,177295346,8.000,1,16728159
2023,12,177295346,1.410,3,16728160
2023,12,176239879,0.100,1,16588112
2023,12,176239923,0.010,1,16588125
2023,12,182142709,2.000,1,17415194
2023,8,177295431,9.000,9,16728165
2023,12,177295431,1.000,1,16728166
2023,12,177295484,0.100,1,16728170
2023,12,177295293,4.000,1,16728155
2023,1,177295506,0.010,1,16728171
2023,2,177295506,0.010,1,16728172
2023,17,177295378,11.000,9,16728163
2023,12,177295513,0.800,8,16728174
2023,12,177295458,100.000,1,16728167
2023,17,179059386,0.001,1,16973340
2023,12,179059309,0.001,1,16973321
2023,4,179059363,0.100,1,16973333
2023,12,179059372,1.000,1,16973335
2023,17,179059275,3.000,9,16973313
2023,4,179059362,0.100,1,16973331
2023,12,179059362,0.100,1,16973332
2023,12,179059332,0.010,1,16973324
2023,12,179059344,2.000,1,16973327
2023,12,179059373,0.300,1,16973336
2023,12,179059390,0.100,1,16973341
2023,8,179059405,1.000,9,16973343
2023,12,179059405,1.000,1,16973344
2023,12,179059458,0.300,1,16973352
2023,12,179059359,2.375,3,16973330
2023,12,179059382,0.010,1,16973339
2023,11,179059428,1.000,1,16973348
2023,12,179059428,0.100,1,16973349
2023,12,179059299,1.000,9,16973318
2023,5,174369236,88.000,1,16349000
2023,16,174369236,3.000,1,16349001
2023,1,169049667,1.000,1,15596511
2023,4,169049667,1.000,1,15596512
2023,4,163829120,2.000,9,14852317
2023,1,163829285,11.090,1,14852329
2023,4,163829285,3.380,1,14852330
2023,7,163829285,10.000,9,14852331
2023,4,163829260,1.000,1,14852328
2023,1,163829526,43.000,1,14852351
2023,2,163829526,127.000,1,14852352
2023,1,169880065,1.000,1,15729345
2023,1,163829352,2.000,1,14852336
2023,1,163829451,36.000,1,14852346
2023,5,163829451,7.000,1,14852347
2023,1,163829581,0.300,1,14852360
2023,4,163829581,0.100,1,14852362
2023,2,163829534,1.000,1,14852355
2023,8,163829534,43.000,9,14852356
2023,16,163829534,5.000,9,14852357
2023,5,163829684,1.000,4,14852371
2023,4,163829498,260.000,1,14852348
2023,1,169880184,1.000,9,15729353
2023,2,163829965,1.000,1,14852404
2023,1,169880219,1.000,11,15729356
2023,1,163829978,5.000,1,14852409
2023,2,174389077,1.000,1,16351203
2023,4,174389077,1.000,1,16351204
2023,1,163829931,1.000,11,14852397
2023,12,163829931,1.000,11,14852398
2023,1,163829943,1.000,11,14852402
2023,5,166803012,3.680,4,15273377
2023,9,166803012,1.000,1,15273378
2023,11,166803012,122.000,1,15273379
2023,1,163830143,1.000,11,14852428
2023,1,163830024,1.000,11,14852411
2023,1,163830073,1.000,1,14852419
2023,1,163830719,2.000,1,14852508
2023,2,163830719,1.000,1,14852509
2023,8,163830719,3.000,1,14852510
2023,1,174388968,7.000,1,16351191
2023,5,163830197,1.000,1,14852435
2023,8,163830346,15.000,9,14852459
2023,4,163830435,5.000,1,14852467
2023,16,163830445,2.000,9,14852473
2023,1,163830485,0.200,1,14852479
2023,1,163830501,1.000,1,14852481
2023,2,163830469,1.000,9,14852476
2023,17,163830507,32.000,1,14852484
2023,2,163830576,11.000,1,14852496
2023,5,163830576,1.000,1,14852497
2023,1,163830685,1.000,11,14852505
2023,17,163830685,1.000,11,14852506
2023,2,163830814,4.000,1,14852515
2023,4,163830814,3.000,1,14852516
2023,17,163830814,1.000,8,14852517
2023,5,163830823,14.000,1,14852518
2023,1,163830960,1.000,1,14852543
2023,5,163831048,1.000,3,14852561
2023,8,171591495,1.000,1,15963484
2023,2,163831344,0.010,1,14852620
2023,2,182151178,0.010,1,17416776
2023,1,163831092,66.000,1,14852571
2023,1,163831185,1.000,11,14852590
2023,8,163831185,1.000,11,14852591
2023,2,166803035,5.000,2,15273380
2023,1,163831463,1.000,1,14852646
2023,2,165285927,1.000,11,15044813
2023,2,163831566,1.000,9,14852669
2023,1,165286222,3.000,1,15044837
2023,8,165286268,10.000,9,15044839
2023,1,169880585,3.000,1,15729391
2023,1,165286330,1.000,11,15044843
2023,1,182151144,1.000,11,17416766
2023,1,165287145,1.000,9,15044926
2023,1,165286889,1.000,11,15044883
2023,4,165286889,1.000,11,15044884
2023,16,165286984,3.000,1,15044902
2023,5,165287300,158.000,1,15044950
2023,1,165287201,0.050,1,15044936
2023,2,165287201,1.090,1,15044937
2023,1,165287173,1.000,9,15044935
2023,12,165287270,1.000,11,15044942
2023,1,165287266,1.000,1,15044941
2023,1,165287281,13.000,1,15044947
2023,2,165287281,16.000,1,15044948
2023,4,165287281,3.400,1,15044949
2023,4,165287717,3.000,1,15045007
2023,4,171591436,6.000,1,15963477
2023,1,165287763,1.000,1,15045016
2023,11,171591530,73.000,9,15963489
2023,2,165288177,1.000,11,15045044
2023,1,169880660,1.000,9,15729394
2023,4,169880660,6.000,9,15729395
2023,5,169051623,40.000,1,15596802
2023,1,180976678,1.000,9,17242199
2023,8,165288666,50.000,9,15045118
2023,2,171591549,1.000,1,15963494
2023,2,165288816,0.100,1,15045139
2023,8,165288889,5.000,7,15045157
2023,1,171591750,2.000,9,15963529
2023,2,171591750,1.000,9,15963530
2023,4,171591750,1.000,9,15963531
2023,1,171591590,1.000,1,15963498
2023,2,171591590,1.000,1,15963499
2023,2,165289289,1.000,1,15045232
2023,1,180976745,50.000,1,17242203
2023,2,180976745,15.000,1,17242204
2023,16,180976745,1.000,11,17242205
2023,1,165289292,5.000,1,15045233
2023,2,165289292,110.000,1,15045234
2023,7,165289292,1.000,9,15045235
2023,1,171591747,1.000,1,15963528
2023,1,177311293,1.000,1,16730546
2023,1,166803756,17.000,1,15273415
2023,5,166803890,1.000,1,15273418
2023,8,166803890,1.000,9,15273419
2023,1,166804001,3.000,1,15273423
2023,4,166804001,4.000,1,15273424
2023,5,166804001,1.000,1,15273425
2023,13,169880705,2.000,9,15729400
2023,5,174389076,565.000,1,16351202
2023,1,166804137,2.000,9,15273428
2023,1,166804261,1.000,1,15273432
2023,1,169880737,1.000,11,15729402
2023,1,171591810,0.500,1,15963541
2023,5,166804632,17.000,1,15273450
2023,1,169880882,1.000,11,15729416
2023,1,169880763,1.000,1,15729405
2023,1,166804435,0.010,1,15273436
2023,1,171591744,1.000,1,15963526
2023,1,166805152,0.300,1,15273476
2023,1,166805029,4.000,3,15273469
2023,16,166805029,4.000,3,15273470
2023,17,166805029,1.000,3,15273471
2023,17,166805278,5.000,1,15273488
2023,1,166805485,1.000,1,15273525
2023,2,166805485,19.000,1,15273526
2023,5,166805717,30.000,1,15273555
2023,5,166805915,686.730,1,15273610
2023,1,166806031,1.000,1,15273643
2023,4,166806031,1.000,1,15273644
2023,1,166806005,9.000,1,15273634
2023,2,166806005,1.000,1,15273635
2023,17,169880984,1.000,11,15729431
2023,4,166806142,1.000,1,15273672
2023,1,166806167,52.000,1,15273683
2023,8,166806167,15.000,1,15273684
2023,1,169881027,1.000,1,15729434
2023,4,169881027,1.000,9,15729435
2023,1,172894680,1.000,1,16150661
2023,2,172894680,1.000,1,16150662
2023,5,172894680,1.000,1,16150663
2023,1,169880980,1.000,11,15729428
2023,4,169880980,1.000,11,15729429
2023,1,169881220,18.000,1,15729462
2023,1,166806479,1.000,1,15273725
2023,1,166806630,1.000,1,15273736
2023,5,166806630,0.250,3,15273737
2023,1,166806642,1.000,11,15273738
2023,16,166806642,1.000,11,15273739
2023,1,166806768,1.000,1,15273746
2023,1,166806841,0.100,1,15273750
2023,1,166806876,1.000,1,15273752
2023,2,166806876,1.000,1,15273753
2023,1,166806933,11.800,1,15273756
2023,1,166806985,4.000,1,15273762
2023,1,166807430,2.000,1,15273782
2023,2,166807193,1.000,1,15273772
2023,2,167924100,2.000,1,15430340
2023,1,167924220,1.000,11,15430347
2023,1,167924373,24.000,1,15430353
2023,2,167924373,2.000,1,15430354
2023,5,167924373,2.000,1,15430355
2023,1,167924393,81.000,1,15430357
2023,1,167924705,35.000,1,15430374
2023,4,167924705,4.000,1,15430375
2023,1,169881379,1.000,11,15729482
2023,12,169881379,0.326,1,15729483
2023,2,167924899,371.000,1,15430392
2023,5,167924899,36.000,1,15430393
2023,16,167924899,2.000,9,15430394
2023,2,169881452,2.000,1,15729492
2023,2,169881549,1.000,1,15729502
2023,1,169881609,1.000,1,15729508
2023,2,167925559,4.000,9,15430466
2023,4,167925559,1.000,9,15430467
2023,1,169881645,1.000,1,15729518
2023,2,167926036,1.000,1,15430538
2023,1,167926176,1.000,1,15430549
2023,16,167926176,4.000,1,15430550
2023,2,171591952,2.000,9,15963564
2023,16,171592048,2.000,9,15963580
2023,5,167926645,66.000,1,15430586
2023,2,171592130,128.000,7,15963587
2023,2,171592130,1.000,1,15963588
2023,4,171592130,2.000,1,15963589
2023,1,171592377,16.000,1,15963622
2023,2,171592377,1.000,1,15963623
2023,4,171592377,5.000,1,15963624
2023,5,167927939,93.000,1,15430688
2023,1,169881932,1.000,9,15729566
2023,2,169881932,1.000,9,15729567
2023,4,169881932,1.000,9,15729568
2023,8,169881853,3.000,9,15729548
2023,12,169881853,2.000,1,15729549
2023,16,169881853,3.000,9,15729550
2023,1,167927690,1.000,1,15430676
2023,2,167927690,1.000,1,15430677
2023,7,167927768,18.000,9,15430679
2023,1,169882099,1.000,1,15729591
2023,16,169882099,1.000,1,15729592
2023,1,169882090,1.000,1,15729589
2023,4,169882090,1.000,1,15729590
2023,2,167928276,1.000,11,15430731
2023,2,171592156,2.000,1,15963593
2023,2,167928823,4.000,1,15430788
2023,17,169052837,17.000,2,15596892
2023,1,169053485,1.000,1,15596983
2023,5,169053485,1.000,1,15596984
2023,16,171592155,1.000,9,15963592
2023,1,171592192,1.000,1,15963598
2023,1,171592244,41.000,1,15963603
2023,1,171592109,1.000,9,15963583
2023,8,171592109,2.000,9,15963584
2023,1,171592264,1.000,11,15963605
2023,2,171592264,1.000,11,15963606
2023,1,171592248,0.500,1,15963604
2023,1,171592237,0.100,1,15963601
2023,1,171592421,1.000,1,15963634
2023,1,171592276,1.000,1,15963608
2023,1,171592585,1.000,1,15963646
2023,1,169055846,1.000,1,15597169
2023,1,169056035,1.000,1,15597197
2023,1,171592400,1.000,8,15963630
2023,4,169056185,1.000,9,15597216
2023,16,169056337,1.000,1,15597235
2023,1,169056298,129.000,1,15597230
2023,1,169056357,0.200,1,15597239
2023,2,169056357,9.000,1,15597240
2023,5,177311538,1.000,3,16730579
2023,1,171592456,10.000,1,15963636
2023,1,171592501,5.000,1,15963640
2023,2,171592501,1.000,1,15963641
2023,4,171592501,14.000,1,15963642
2023,8,169056919,4.000,9,15597292
2023,4,171592636,1.000,11,15963652
2023,1,171592736,2.000,1,15963658
2023,2,171592736,2.000,1,15963659
2023,17,171592736,3.500,9,15963660
2023,1,171592616,0.500,1,15963650
2023,1,169057551,203.000,1,15597380
2023,4,169057551,28.000,1,15597381
2023,8,169057551,33.000,1,15597382
2023,5,169057768,4.000,3,15597400
2023,1,171592928,1.000,9,15963674
2023,5,171592928,1.000,9,15963675
2023,12,171592928,3.000,9,15963676
2023,2,171592700,0.001,1,15963657
2023,1,171592824,1.000,1,15963665
2023,8,169883292,1.000,11,15729721
2023,16,171592946,1.000,11,15963680
2023,5,171592775,1.000,11,15963661
2023,16,171593001,1.000,11,15963688
2023,1,169883703,1.000,1,15729785
2023,1,169059286,1.000,1,15597485
2023,11,169059286,3.000,1,15597486
2023,4,169059385,1.000,9,15597494
2023,1,169059408,1.000,1,15597496
2023,1,169883730,2.000,1,15729789
2023,1,171592981,4.000,1,15963686
2023,2,171592981,1.000,1,15963687
2023,2,169884106,1.000,1,15729835
2023,12,169884145,5.000,1,15729839
2023,5,169884199,6.000,1,15729843
2023,1,171593083,8.000,1,15963694
2023,5,171593083,1.088,3,15963695
2023,1,171593118,1.000,11,15963700
2023,2,171593100,2.000,1,15963697
2023,5,171593100,62.000,1,15963698
2023,2,171593096,1.000,1,15963696
2023,2,169884676,1.000,1,15729877
2023,4,169884676,1.000,1,15729878
2023,14,169884676,4.000,9,15729879
2023,17,171593701,1.000,1,15963776
2023,1,172894977,6.000,1,16150674
2023,5,172894977,485.000,1,16150675
2023,17,172894977,1.000,1,16150676
2023,4,171593450,4.000,1,15963749
2023,4,171593330,1.000,9,15963725
2023,1,171593369,15.000,1,15963733
2023,2,171593369,1.000,1,15963734
2023,5,171593369,11.000,1,15963735
2023,1,171593452,2.000,1,15963750
2023,16,169885997,1.000,11,15730063
2023,2,171593366,1.000,9,15963732
2023,4,171593456,1.000,1,15963751
2023,17,171593488,1.000,1,15963754
2023,4,171593577,1.000,9,15963767
2023,12,171593577,1.000,9,15963768
2023,5,169886413,1.000,1,15730087
2023,4,169886494,1.000,11,15730089
2023,1,171593930,2.000,1,15963795
2023,2,171593930,4.000,1,15963796
2023,4,171593930,2.800,1,15963797
2023,5,171593766,18.000,1,15963779
2023,16,171593766,8.000,9,15963780
2023,1,169887880,1.000,1,15730161
2023,1,171594127,5.000,1,15963818
2023,17,171594127,1.000,1,15963819
2023,5,169887707,1.000,11,15730153
2023,5,169887830,1.000,11,15730159
2023,1,169888066,3.500,1,15730172
2023,1,169888204,1.000,1,15730178
2023,2,169888250,1.000,1,15730180
2023,4,169888332,1.000,1,15730189
2023,2,171594481,1.000,1,15963840
2023,1,171594397,1.000,1,15963836
2023,2,171594701,58.000,1,15963861
2023,1,172895260,20.000,1,16150689
2023,1,171595451,30.000,1,15963912
2023,4,171595451,20.000,1,15963913
2023,5,171595451,4.000,3,15963914
2023,1,171595426,1.400,1,15963905
2023,2,171595447,12.000,1,15963909
2023,5,171595447,5.000,1,15963910
2023,12,171595720,1.000,1,15963934
2023,1,172895532,18.000,9,16150714
2023,3,171596744,200.000,4,15964003
2023,1,172895755,1.000,11,16150739
2023,16,172895755,1.000,11,16150740
2023,1,172895729,1.000,1,16150732
2023,17,172895729,1.000,1,16150733
2023,1,172895719,2.000,1,16150729
2023,2,180977400,3.000,1,17242249
2023,15,172895985,1.000,11,16150758
2023,4,172896190,2.000,1,16150772
2023,5,172896190,21.000,1,16150773
2023,8,172896190,23.000,1,16150774
2023,1,171597507,2.000,1,15964083
2023,1,172896108,1.000,9,16150767
2023,12,172896108,1.000,9,16150768
2023,13,172896227,1.000,1,16150775
2023,2,172896344,1.000,1,16150778
2023,17,172896344,1.000,1,16150779
2023,2,172896305,1.000,1,16150777
2023,1,172896635,1.000,1,16150799
2023,4,172896635,2.000,1,16150800
2023,1,172896487,1.000,3,16150789
2023,5,172896487,74.370,3,16150790
2023,4,172896590,1.000,11,16150796
2023,2,172896645,22.000,1,16150801
2023,1,172896811,7.000,1,16150805
2023,2,172897130,1.000,1,16150817
2023,5,172897130,176.000,1,16150818
2023,1,172897151,6.000,1,16150821
2023,1,172897309,0.500,1,16150837
2023,4,172897133,1.000,1,16150819
2023,1,172897611,6.000,1,16150873
2023,4,172897611,2.000,1,16150874
2023,2,172897265,1.000,1,16150830
2023,16,172897273,1.000,11,16150833
2023,1,172897304,1.000,11,16150836
2023,2,172897888,28.000,1,16150912
2023,5,172897888,1.000,9,16150913
2023,2,172898069,0.500,1,16150928
2023,5,172898161,1.000,11,16150931
2023,5,172898261,40.000,9,16150937
2023,5,172898261,476.000,1,16150938
2023,11,172898261,9.000,3,16150939
2023,8,172898243,1.000,1,16150935
2023,12,172898243,1.000,1,16150936
2023,1,172898318,1.000,1,16150941
2023,1,172898496,1.000,11,16150948
2023,4,172898496,1.000,11,16150949
2023,17,172898496,1.000,11,16150950
2023,1,172898835,1.000,1,16150965
2023,4,172898835,1.000,1,16150966
2023,1,172899020,1.000,1,16150972
2023,5,172899020,2.000,1,16150973
2023,16,172899020,0.500,1,16150974
2023,1,172898935,1.000,1,16150970
2023,5,176255437,19.000,4,16590359
2023,2,172899110,6.000,1,16150981
2023,8,172899110,4.000,1,16150982
2023,1,172899102,0.100,1,16150980
2023,1,172899128,1.000,1,16150984
2023,17,172899271,6.000,1,16150988
2023,16,172899279,1.000,11,16150990
2023,1,172899579,1.000,1,16150995
2023,17,172899579,1.000,1,16150996
2023,1,172899598,1.000,11,16150998
2023,4,172899598,1.000,11,16150999
2023,1,172900164,7.000,1,16151023
2023,1,172900186,31.000,1,16151027
2023,17,172900186,25.000,1,16151028
2023,1,177312162,8.000,1,16730651
2023,5,174390388,28.500,4,16351294
2023,2,174390439,11.000,1,16351297
2023,12,174390439,1.000,9,16351298
2023,12,174390439,2.000,1,16351299
2023,1,174390743,3.000,1,16351319
2023,1,174390666,1.000,9,16351309
2023,5,174390842,2.000,1,16351331
2023,1,174390987,3.000,1,16351346
2023,2,174391114,9.000,1,16351357
2023,4,174391114,2.000,1,16351358
2023,1,180977996,0.500,1,17242318
2023,16,180977996,0.500,1,17242319
2023,1,174391264,4.000,1,16351386
2023,5,174391240,256.000,1,16351381
2023,1,174391681,1.000,1,16351430
2023,2,174391780,2.000,1,16351440
2023,2,174392790,1.000,11,16351492
2023,17,174393090,2.000,1,16351498
2023,16,174393476,1.000,1,16351529
2023,16,174393641,1.000,11,16351551
2023,1,176256664,1.000,11,16590446
2023,4,176256920,1.000,1,16590470
2023,1,176257396,1.000,9,16590490
2023,1,176257396,1.000,1,16590491
2023,1,176257209,1.000,1,16590481
2023,17,176257209,1.000,1,16590482
2023,2,176257670,1.000,1,16590509
2023,1,176257749,6.200,1,16590516
2023,2,176257749,24.000,1,16590517
2023,4,176257749,24.000,1,16590518
2023,4,176257896,6.000,1,16590542
2023,2,176258445,1.000,1,16590585
2023,1,176258299,1.000,11,16590571
2023,4,163831734,2.000,1,14852679
2023,2,180978509,52.000,1,17242391
2023,16,180978509,180.000,9,17242392
2023,8,176259041,1.000,11,16590647
2023,5,180978462,0.010,3,17242376
2023,1,176259264,1.000,9,16590663
2023,1,176259244,1.000,1,16590659
2023,1,176259585,11.000,1,16590678
2023,12,176259585,2.000,1,16590679
2023,16,176259628,1.000,1,16590684
2023,1,176259760,1.000,11,16590694
2023,1,176259691,5.000,1,16590687
2023,5,176259691,2.000,1,16590688
2023,2,176259997,62.000,1,16590706
